Name,Spec
매일유업 바이오 드링킹요거트 스트로베리 250ml,"마시는 요구르트/포장형태: 팩/
[영양정보] 1회 제공량 125ml당 열량: 95kcal/탄수화물: 15g/당류: 14g/단백질: 4g/지방: 2.3g/포화지방: 1.5g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 80mg/칼슘: 140mg"
매일유업 바이오 드링킹요거트 스트로베리 750ml,"마시는 요구르트/포장형태: 팩/
[영양정보] 1회 제공량 125ml당 열량: 95kcal/탄수화물: 15g/당류: 14g/단백질: 4g/지방: 2.3g/포화지방: 1.5g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 80mg/칼슘: 140mg"
매일유업 바이오 드링킹요거트 플레인 250ml,"마시는 요구르트/포장형태: 팩/
[영양정보] 1회 제공량 125ml당 열량: 95kcal/탄수화물: 14g/당류: 12g/단백질: 4g/지방: 2.3g/포화지방: 1.5g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 80mg/칼슘: 140mg"
매일유업 바이오 드링킹요거트 플레인 750ml,"마시는 요구르트/포장형태: 팩/
[영양정보] 1회 제공량 125ml당 열량: 95kcal/탄수화물: 14g/당류: 12g/단백질: 4g/지방: 2.3g/포화지방: 1.5g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 80mg/칼슘: 140mg"
매일유업 바이오 딸기 요거트 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 75kcal/탄수화물: 12.5g/당류: 10g/단백질: 3.5g/지방: 1.4g/포화지방: 0.7g/트랜스지방: 0g/콜레스테롤: 6mg/나트륨: 65mg/칼슘: 100mg"
매일유업 바이오 락토프리 그릭요거트 무가당 플레인 400g,떠먹는 요구르트/포장형태: 컵/특징: 락토프리
매일유업 바이오 백도 요거트 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 75kcal/탄수화물: 12.5g/당류: 12g/단백질: 3.5g/지방: 1.4g/포화지방: 0.7g/트랜스지방: 0g/콜레스테롤: 6mg/나트륨: 65mg/칼슘: 90mg"
매일유업 바이오 블루베리 85g,"떠먹는 요구르트/
[영양정보]"
매일유업 바이오 오! 그래놀라팝 127g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 127g당 열량: 178kcal/탄수화물: 25g/당류: 16g/단백질: 6g/지방: 6g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 75mg/칼슘: 140mg"
매일유업 바이오 첵스초코 122g,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 122ml당 열량: 145kcal"
매일유업 바이오 초코링&프로틴볼 130g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 130g당 열량: 200kcal"
매일유업 바이오 플레인 450g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 90g당 열량: 70kcal/탄수화물: 5g/당류: 5g/단백질: 4g/지방: 3.7g/포화지방: 2.4g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 65mg/칼슘: 120mg"
매일유업 바이오 플레인 90g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 90g당 열량: 70kcal/탄수화물: 5g/당류: 5g/단백질: 4g/지방: 3.7g/포화지방: 2.4g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 65mg/칼슘: 120mg"
매일유업 바이오 플레인 스위트 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 75kcal/탄수화물: 12g/당류: 10g/단백질: 3.5g/지방: 1.4g/포화지방: 0.7g/트랜스지방: 0g/콜레스테롤: 6mg/나트륨: 60mg/칼슘: 100mg"
매일유업 바이오 플레인 요거트 150g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 150g당 열량: 120kcal/탄수화물: 8g/당류: 6g/단백질: 6.5g/지방: 7g/포화지방: 3.6g/트랜스지방: 0g/콜레스테롤: 26mg/나트륨: 110mg/칼슘: 200mg"
매일유업 바이오 플레인 저지방 450g,떠먹는 요구르트/포장형태: 컵/특징: 저지방/450g
매일유업 바이오 플레인 저지방 900g,떠먹는 요구르트/포장형태: 컵
매일유업 바이오 플레인 테이스티 85g,떠먹는 요구르트/포장형태: 컵/85g
매일유업 상하목장 마이리틀 딸기&블루베리 85g,"짜먹는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 85g당 열량: 65kcal/탄수화물: 10g/당류: 8g/단백질: 3g/지방: 1.5g/포화지방: 0.9g/트랜스지방: 0g/콜레스트롤: 6mg/나트륨: 40mg"
매일유업 상하목장 마이리틀 사과&바나나 85g,"짜먹는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 85g당 열량: 65kcal/탄수화물: 10g/당류: 8g/단백질: 3g/지방: 1.5g/포화지방: 0.9g/트랜스지방: 0g/콜레스트롤: 6mg/나트륨: 40mg"
매일유업 상하목장 마이리틀 플레인 85g,"짜먹는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 85g당 열량: 65kcal"
매일유업 상하목장 유기농 그릭 요거트 블루베리케일 120g,짜먹는 요구르트/120g
매일유업 상하목장 유기농 그릭 요거트 사과케일 120g,짜먹는 요구르트/120g
매일유업 상하목장 유기농 요거트 플레인 400g,"떠먹는 요구르트/포장형태: 컵/당류: 4.5g/
[영양정보]"
매일유업 상하목장 유기농 요구르트 80ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 80ml당 열량: 50kcal/탄수화물: 11g/당류: 10g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 2mg/나트륨: 25mg/칼슘: 35mg"
매일유업 상하목장 유기농 요구르트 플레인 저지방 400g,"떠먹는 요구르트/포장형태: 컵/특징: 저지방/
[영양정보] 1회 제공량 100g당 열량: 45kcal/탄수화물: 4.5g/당류: 4.5g/단백질: 3g/지방: 1.5g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 50mg/칼슘: 100mg"
매일유업 엔요 100 플레인 100ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 총 내용량 100ml당 열량: 45kcal"
매일유업 엔요 300 280ml,마시는 요구르트/포장형태: 페트/280ml
매일유업 엔요 플레인 100ml,마시는 요구르트/포장형태: 팩/100ml
매일유업 요구르트 65ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 65ml당 열량: 45kcal/탄수화물: 10g/당류: 9g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg"
매일유업 헬로 엔요 요구르트 100ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 200ml당 열량: 45kcal/탄수화물: 10g/당류: 8g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg/칼슘: 53mg"
매일유업 헬로 엔요300 요구르트 280ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 280ml당 열량: 112kcal/탄수화물: 25g/당류: 17g/단백질: 3g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 55mg"
메이준생활건강 메이준뉴트리 리얼 카스피 그릭 요거트 스타터 10T,스타터/포장형태: 스틱/1T당: 2g
무지개영농조합 두마리목장 수제 딸기 요거트 450ml,마시는 요구르트/포장형태: 페트
무지개영농조합 임실치즈마을 두마리목장 요거트 150ml,마시는 요구르트
무지개영농조합 임실치즈마을 두마리목장 요거트 1L,마시는 요구르트
무지개영농조합법인 임실치즈마을 두마리목장 요거트 450ml,마시는 요구르트
밀크아트 그릭 요거트 무가당 100g,떠먹는 요구르트/포장형태: 컵
밀크아트 그릭요거트 무가당 500g,떠먹는 요구르트/포장형태: 컵
밀크아트 수제요거트 그릭요거트 100g,떠먹는 요구르트/포장형태: 컵
밀크아트 플레인 요거트 1L,"마시는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 100ml당 열량: 68kcal/탄수화물: 8g/당류: 7g/단백질: 3g/지방: 2.7g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 11mg/나트륨: 65mg"
밀크아트 플레인 요거트 2L,"마시는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 100ml당 열량: 68kcal/탄수화물: 8g/당류: 7g/단백질: 3g/지방: 2.7g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 11mg/나트륨: 65mg"
밀크아트 플레인 요거트 무가당 1L,"마시는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 100ml당 열량: 68kcal/탄수화물: 8g/당류: 7g/단백질: 3g/지방: 2.7g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 11mg/나트륨: 65mg"
밀크아트 플레인 요거트 무가당 2L,"마시는 요구르트/포장형태: 파우치/
[영양정보] 1회 제공량 100ml당 열량: 68kcal/탄수화물: 8g/당류: 7g/단백질: 3g/지방: 2.7g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 11mg/나트륨: 65mg"
밀키요 시그니처 그릭요거트 3개 100g,떠먹는 요구르트/포장형태: 컵
밀키요 콩포트 요거트 스트로베리 330g,"떠먹는 요구르트/포장형태: 병/
[맛집] 밀키요/
[영양정보] 1회 제공량 100g당 열량: 141kcal"
밀타운 밀키요 드링킹 요거트 딸기 500ml,"마시는 요구르트/포장형태: 페트/
[맛집] 밀키요/
[영양정보] 1회 제공량 100ml당 열량: 85kcal"
밀타운 밀키요 드링킹 요거트 블루베리 500ml,"마시는 요구르트/포장형태: 페트/
[맛집] 밀키요/
[영양정보] 1회 제공량 100ml당 열량: 85kcal"
밀타운 밀키요 드링킹 요거트 플레인 500ml,"마시는 요구르트/포장형태: 페트/
[맛집] 밀키요/
[영양정보] 1회 제공량 100ml당 열량: 85kcal"
밀타운 밀키요 목장에서 만든 요거트 딸기 1L,"마시는 요구르트/포장형태: 페트/
[맛집] 밀키요/
[영양정보] 1회 제공량 100ml당 열량: 88.3kcal"
밀타운 밀키요 목장에서 만든 요거트 블루베리 1L,"마시는 요구르트/포장형태: 페트/
[맛집] 밀키요/
[영양정보] 1회 제공량 100ml당 열량: 86.9kcal"
밀타운 밀키요 목장에서 만든 요거트 플레인 1L,"마시는 요구르트/포장형태: 페트/
[맛집] 밀키요/
[영양정보] 1회 제공량 100ml당 열량: 75.6kcal"
밀타운 밀키요 시그니처 그릭요거트 100g,"떠먹는 요구르트/포장형태: 컵/
[맛집] 밀키요"
바스켓플랜 푸드앤플랜 리얼 그릭 요거트 350g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100g당 열량: 146.7kcal/탄수화물: 5.6g/당류: 2.2g/단백질: 10g/지방: 9.4g/포화지방: 5.6g/트랜스지방: 0.3g/콜레스트롤: 34.5mg/나트륨: 19mg/칼슘: 65.8mg"
바스켓플랜 푸드앤플랜 리얼 그릭 요거트 500g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100g당 열량: 146.7kcal/탄수화물: 5.6g/당류: 2.2g/단백질: 10g/지방: 9.4g/포화지방: 5.6g/트랜스지방: 0.3g/콜레스트롤: 34.5mg/나트륨: 19mg/칼슘: 65.8mg"
범산목장 망고 유기농 요구르트 450ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 87kcal"
범산목장 유기농 목초 그릭 요구르트 350g,"떠먹는 요구르트/포장형태: 병/
[영양정보] 1회 제공량 350g당 열량: 437kcal/탄수화물: 28g/당류: 27g/단백질: 26g/지방: 24g/포화지방: 14g/트랜스지방: 0g/콜레스테롤: 5mg/나트륨: 290mg"
볼비 두유 그릭요거트 초코 100g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100g당 열량: 136kcal"
볼비 두유 그릭요거트 클래식 100g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100g당 열량: 109kcal"
부산우유 부산우유 초코가득 200ml,초코우유/마시는 요구르트
비락 오늘좋은 요구르트 라이트 65ml,마시는 요구르트
빙그레 바이오플레 사과 130ml,마시는 요구르트/포장형태: 페트
빙그레 요구르트 280ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 80ml당 열량: 30kcal/탄수화물: 7g/당류: 5g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg"
빙그레 요플레 only 3 요거트 1.8L,마시는 요구르트/포장형태: 페트
빙그레 요플레 only2 설탕 무첨가 플레인 요거트 1.8L,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 70kcal/탄수화물: 4.5g/당류: 3.2g/단백질: 3.4g/지방: 4.2g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 50mg/칼슘: 100mg"
빙그레 요플레 only3 심플 플레인 요거트 1.8L,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 90kcal/탄수화물: 11g/당류: 9.5g/단백질: 2.9g/지방: 3.8g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 50mg/칼슘: 95mg"
빙그레 요플레 only3 플레인 1.8L,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 90kcal"
빙그레 요플레 only3 플레인 1800ml 2개,마시는 요구르트/포장형태: 페트
빙그레 요플레 그릭 달지 않은 플레인 80g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 80g당 열량: 60kcal"
빙그레 요플레 그릭 달지않은 플레인 80g,떠먹는 요구르트
빙그레 요플레 그릭 마일드 400g,"떠먹는 요구르트/포장형태: 컵/특징: 저지방/
[영양정보] 1회 제공량 100g당 열량: 75kcal"
빙그레 요플레 그릭 플레인 80g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 80g당 열량: 70kcal"
빙그레 요플레 기획 85g,떠먹는 요구르트/포장형태: 컵
빙그레 요플레 닥터캡슐 1000배 포도 프로바이오틱스 포도 130ml,마시는 요구르트/포장형태: 페트
빙그레 요플레 닥터캡슐 1000배 프로바이오틱스 베리믹스 130ml,"마시는 요구르트/포장형태: 페트/
[기능성분] 프로텍트캡슐 288mg/
[영양정보] 총 내용량 130ml당 열량: 130kcal"
빙그레 요플레 닥터캡슐 1000배 프로바이오틱스 사과 130ml,"마시는 요구르트/포장형태: 페트/
[기능성분] 프로텍트캡슐 288mg/
[영양정보] 총 내용량 130ml당 열량: 130kcal"
빙그레 요플레 닥터캡슐 1000배 프로바이오틱스 포도 130ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 130ml당 열량: 130kcal"
빙그레 요플레 닥터캡슐 1000배 프로바이오틱스 플레인 130ml,"마시는 요구르트/포장형태: 페트/
[기능성분] 프로텍트캡슐 288mg/
[영양정보] 총 내용량 130ml당 열량: 130kcal"
빙그레 요플레 라이트 딸기 80g,"떠먹는 요구르트/
[영양정보]"
빙그레 요플레 라이트 바나나 80g,떠먹는 요구르트/80g
빙그레 요플레 라이트 슈퍼베리 80g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 80g당 열량: 70kcal/탄수화물: 9g/당류: 6.5g/단백질: 2g/지방: 2.7g/포화지방: 1.4g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 35mg"
빙그레 요플레 바이오플레 사과 130ml,마시는 요구르트
빙그레 요플레 바이오플레 플레인 130ml,마시는 요구르트/포장형태: 페트
빙그레 요플레 복숭아 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 100kcal/탄수화물: 16g/당류: 13g/단백질: 2.7g/지방: 2.7g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 55mg/칼슘: 105mg"
빙그레 요플레 블루베리 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 85kcal/탄수화물: 12.5g/당류: 10.5g/단백질: 3g/지방: 2.4g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 90mg"
빙그레 요플레 살구 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 90kcal/탄수화물: 13g/당류: 11g/단백질: 3g/지방: 2.9g/포화지방: 1.9g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 100mg"
빙그레 요플레 샤인머스캣 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 90kcal/탄수화물: 13g/당류: 11g/단백질: 3g/지방: 2.9g/포화지방: 1.9g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 100mg"
빙그레 요플레 오리지널 딸기 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 95kcal/탄수화물: 15g/당류: 12g/단백질: 2.7g/지방: 2.7g/포화지방: 1.8g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 55mg/칼슘: 95mg"
빙그레 요플레 오리지널 블루베리 180g,떠먹는 요구르트
빙그레 요플레 오리지널 요거트 180g 3종,떠먹는 요구르트
빙그레 요플레 오프룻 딸기 알로에 180ml,마시는 요구르트/포장형태: 컵
빙그레 요플레 오프룻 복숭아 180ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 180ml당 열량: 145kcal/탄수화물: 25g/당류: 20g/단백질: 5g/지방: 2.6g/포화지방: 1.3g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 100mg/칼슘: 100mg"
빙그레 요플레 오프룻 블루베리 180ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 180ml당 열량: 145kcal/탄수화물: 25g/당류: 20g/단백질: 5g/지방: 2.6g/포화지방: 1.3g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 100mg/칼슘: 195mg"
빙그레 요플레 제로드링크 무당 플레인 700ml,마시는 요구르트/포장형태: 페트/700ml
빙그레 요플레 제주감귤 85g,떠먹는 요구르트/포장형태: 컵/80g
빙그레 요플레 클래식 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85ml당 열량: 85kcal/탄수화물: 12g/당류: 8.5g/단백질: 3g/지방: 2.5g/포화지방: 1.5g/트랜스지방: 0g/콜레스테롤: 8mg/나트륨: 60mg/칼슘: 85mg"
빙그레 요플레 토핑 다크초코 125g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 125g당 열량: 165kcal/탄수화물: 23g/당류: 18g/단백질: 6g/지방: 5.5g/포화지방: 4.2g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 115mg/칼슘: 110mg"
빙그레 요플레 토핑 쿠앤크 120g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 120g당 열량: 145kcal/탄수화물: 20g/당류: 13g/단백질: 5g/지방: 5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 105mg/칼슘: 95mg"
빙그레 요플레 토핑 크런치 초코 120g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 120g당 열량: 155kcal/탄수화물: 20g/당류: 15g/단백질: 6g/지방: 6g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 12mg/나트륨: 70mg/칼슘: 120mg"
빙그레 요플레 프로틴 딸기바나나 210ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 210ml당 열량: 215kcal/단백질: 17g"
빙그레 요플레 프로틴 맥스 플레인 210ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 210ml당 열량: 215kcal/단백질: 17g"
빙그레 요플레 프로틴 플레인 210ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 210ml당 열량: 200kcal/나트륨: 130mg/탄수화물: 22g/당류: 19g/지방: 3.9g/트랜스지방: 0g/포화지방: 2g/콜레스테롤: 60mg/단백질: 18.7g/칼슘: 265mg"
빙그레 요플레 프로틴 혼합 210ml,마시는 요구르트/포장형태: 페트
빙그레 요플레 플레인 85g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 85g당 열량: 85kcal/탄수화물: 12.5g/당류: 10.5g/단백질: 3g/지방: 2.4g/포화지방: 2g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 50mg/칼슘: 90mg"
빙그레 요플레 플레인 화이트 430g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 100ml당 열량: 67.5kcal/탄수화물: 6g/당류: 3.2g/단백질: 3g/지방: 3.5g/포화지방: 2.5g/트랜스지방: 0g/콜레스테롤: 15mg/나트륨: 45mg/칼슘: 100mg"
빙그레 요플레 플레인 화이트 900g,떠먹는 요구르트
삼막골 디어팜 플레인 수제요거트 1L,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 81.88kcal/탄수화물: 10.45g/당류: 8.70g/단백질: 3.00g/지방: 3.12g/포화지방: 2.17g/트랜스지방: 0g/콜레스테롤: 11.70mg/나트륨: 37.70mg"
삼막골 디어팜 플레인 수제요거트 500ml,마시는 요구르트/포장형태: 페트/1회 제공량 100ml당 열량: 81.88kcal/탄수화물: 10.45g/당류: 8.70g/단백질: 3.00g/지방: 3.12g/포화지방: 2.17g/트랜스지방: 0g/콜레스테롤: 11.70mg/나트륨: 37.70mg
생명물식품 신앙촌 신앙촌식품 런 요구르트 무지방 120ml,"마시는 요구르트/포장형태: 페트/특징: 무지방, 저지방/
[영양정보] 1회 제공량 120ml당 열량: 54kcal/탄수화물: 11g/당류: 5.5g/단백질: 3.8g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 3mg/나트륨: 55mg/식이섬유: 2.7g/칼슘: 135mg/비타민B2/0.3mg"
서울에프앤비 오늘좋은 데일리 요구르트 750ml,마시는 요구르트
서울에프엔비 룩트 요거트볼 저당식단관리팩 6종,떠먹는 요구르트
서울에프엔비 패밀리 요구르트 750ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 80ml당 열량: 60kcal/탄수화물: 14g/당류: 12g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg"
서울에프엔비 패밀리 요구르트 딜라이트 750ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 80ml당 열량: 45kcal/탄수화물: 10g/당류: 6g/단백질: 1g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/알룰로스: 1.17g"
서울우유 더 진한 플레인 요거트 순수 1.8L,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 105kcal/탄수화물: 8g/당류: 5g/단백질: 5g/지방: 6g/포화지방: 4g/트랜스지방: 0.1g/콜레스테롤: 17mg/나트륨: 50mg"
서울우유 더 진한 플레인 요거트 순수 2.45L,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 105kcal/탄수화물: 8g/당류: 5g/단백질: 5g/지방: 6g/포화지방: 4g/트랜스지방: 0.1g/콜레스테롤: 17mg/나트륨: 50mg"
서울우유 더 진한 플레인 요거트 순수 915ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 65kcal/탄수화물: 5g/당류: 3.1g/단백질: 3g/지방: 3.9g/포화지방: 2.6g/트랜스지방: 0.1g/콜레스테롤: 11mg/나트륨: 35mg"
서울우유 더 진한 플레인 요거트 스위트 1.8L,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 80ml당 열량: 70kcal/탄수화물: 8g/당류: 4g/단백질: 3g/지방: 3.1g/포화지방: 2.1g/트랜스지방: 0.1g/콜레스테롤: 12mg/나트륨: 50mg"
서울우유 더진한 그릭요거트 100g,떠먹는 요구르트/포장형태: 컵
서울우유 더진한 플레인 요거트 순수 1.8L,떠먹는 요구르트/포장형태: 페트
서울우유 듀오안 신바이오틱스 사과 150ml,마시는 요구르트/포장형태: 페트/150ml
서울우유 마이픽 꺾어먹는 요거트 딸기 초코링 120g,떠먹는 요구르트/포장형태: 컵
서울우유 목장의 신선함이 살아있는 딸기 요구르트 750ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 100ml당 열량: 97.3kcal/탄수화물: 15.4g/당류: 7.7g/단백질: 3.3g/지방: 2.5g/포화지방: 2.1g/트랜스지방: 0g/콜레스테롤: 8.5mg/나트륨: 49.1mg"
서울우유 무지방 제로 요구르트 270ml,"마시는 요구르트/포장형태: 페트/특징: 무지방/
[영양정보] 1회 제공량 270ml당 열량: 172kcal/탄수화물: 40g/당류: 30g/단백질: 3g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 50mg"
서울우유 블루베리의 상큼함이 살아있는 요구르트 750ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 155kcal/탄수화물: 22g/당류: 19g/단백질: 6g/지방: 5g/포화지방: 3g/트랜스지방: 0g/콜레스테롤: 10mg/나트륨: 76mg/칼슘: 188mg"
서울우유 비요뜨 링크 138g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 138g당 열량: 190kcal/탄수화물: 25g/당류: 17g/단백질: 7g/지방: 7g/포화지방: 4g/트랜스지방: 0g/콜레스테롤: 20mg/나트륨: 90mg/칼슘: 201mg"
서울우유 비요뜨 초코링 138g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 138g당 열량: 200kcal"
서울우유 비요뜨 초코링 143g,떠먹는 요구르트/포장형태: 페트/143g
서울우유 비요뜨 초코팝 138g,떠먹는 요구르트/포장형태: 컵
서울우유 비요뜨 쿠키앤크림 136g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 136g당 열량: 155kcal/탄수화물: 19g/당류: 15g/단백질: 8g/지방: 5g/포화지방: 3g/트랜스지방: 0.1g/콜레스테롤: 20mg/나트륨: 100mg/칼슘: 160mg"
서울우유 비요뜨 크런치볼 138g,떠먹는 요구르트/포장형태: 컵
서울우유 비요뜨 크런치볼 143g,떠먹는 요구르트/포장형태: 컵
서울우유 비요뜨 크런치볼 요거트 138g 24개,떠먹는 요구르트/포장형태: 컵
서울우유 비요뜨 후루트링 136g,"떠먹는 요구르트/포장형태: 컵/
[영양정보] 1회 제공량 136g당 열량: 160kcal/탄수화물: 23g/당류: 15g/단백질: 6g/지방: 5g/포화지방: 3g/트랜스지방: 0.1g/콜레스테롤: 20mg/나트륨: 105mg/칼슘: 170mg"
서울우유 신바이오틱스 듀오안 사과 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 145kcal/탄수화물: 26g/당류: 16g/단백질: 5g/지방: 4.3g/포화지방: 2.7g/트랜스지방: 0g/콜레스트롤: 15mg/나트륨: 60mg/식이섬유: 10g"
서울우유 신바이오틱스 듀오안 오리지널 150ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 150ml당 열량: 150kcal/탄수화물: 22g/당류: 14g/단백질: 6g/지방: 4.9g/포화지방: 2.9g/트랜스지방: 0g/콜레스트롤: 10mg/나트륨: 70mg/식이섬유: 4g"
서울우유 앙팡 요구르트 65ml,마시는 요구르트/포장형태: 페트/65ml
서울우유 어린이 요구르트 앙팡 65ml,"마시는 요구르트/포장형태: 페트/
[영양정보] 1회 제공량 65ml당 열량: 55kcal/탄수화물: 10g/당류: 6g/단백질: 1g/지방: 1g/포화지방: 1g/트랜스지방: 0g/콜레스테롤: 5mg미만/나트륨: 30mg/칼슘: 35.3mg"
