Name,Spec,ImageURL
우리가스토리 디저트 종합캔디,사탕/사무실간식(소포장),C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\우리가스토리 디저트 종합캔디.jpg
하리보 프루티부시,젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\하리보 프루티부시.jpg
해태제과 아이스크림 배뱀배,젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\해태제과 아이스크림 배뱀배.jpg
하리보 할로윈 스케리 펀 곰젤리,과자/초콜릿/디저트/사탕/젤리/젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\하리보 할로윈 스케리 펀 곰젤리.jpg
롯데웰푸드 미니 크런키,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\롯데웰푸드 미니 크런키.jpg
국제제과 멜랜드 디저트 캔디 종합,사탕/사무실간식(소포장),C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\국제제과 멜랜드 디저트 캔디 종합.jpg
코코아랜드 LOT100 구미망고젤리,젤리/사무실간식(소포장),C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\코코아랜드 LOT100 구미망고젤리.jpg
린트 밀크 린도 볼,"초코볼/200g/알레르기성분: 대두, 우유/표시기준분량: 24g(2개)/열량: 145kcal/탄수화물: 10g/당류: 10g/단백질: 1g/지방: 11g/포화지방: 8g/트랜스지방: 0g/콜레스테롤: 5mg미만/나트륨: 14mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\린트 밀크 린도 볼.jpg
퍼페티반멜레 멘토스 미니 푸르티,"사탕/무지방/무당/무염/표시기준분량: 1,000g/열량: 10g당 35kcal/탄수화물: 9g/당류: 7g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\퍼페티반멜레 멘토스 미니 푸르티.jpg
하리보 웜즈 사우어,젤리/80g/알레르기성분: 쇠고기/무지방/저염/표시기준분량: 80g/열량: 288kcal/탄수화물: 67g/당류: 43g/단백질: 5g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 64mg,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\하리보 웜즈 사우어.jpg
동아제약 박카스맛 젤리,"젤리/무지방/저염/
[영양정보] 표시기준분량: 26g/열량: 90kcal/탄수화물: 21g/당류: 14g/단백질: 2g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg",C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\동아제약 박카스맛 젤리.jpg
광동제약 비타500 젤리,젤리,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\광동제약 비타500 젤리.jpg
오리온 톡핑 헤이즐넛 그래놀라,초콜릿,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\초콜릿_사탕_젤리\오리온 톡핑 헤이즐넛 그래놀라.jpg
