Name,Spec,ImageURL
풀빛마을 국산 볶음 보리차,보리차/원물(잎차)/원산지: 국내산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\풀빛마을 국산 볶음 보리차.jpg
보전식품 동보한차,,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\보전식품 동보한차.jpg
광야식품 늘감사 시리얼 귀리 호박차,호박차/스틱형/총량: 30T/원산지: 외국산/1T당: 20g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\광야식품 늘감사 시리얼 귀리 호박차.jpg
늘해찬 볶은 작두콩차,작두콩차/티백형/총량: 50T/1T당: 1g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\늘해찬 볶은 작두콩차.jpg
한국맥널티 스테비아 제로슈가 호두 아몬드 율무차,율무차/스틱형/총량: 60T/1T당: 15g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\한국맥널티 스테비아 제로슈가 호두 아몬드 율무차.jpg
고려푸드뱅크 고소하고 맛있는 검정콩 율무차,율무차/스틱형/총량: 40T/1T당: 20g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\고려푸드뱅크 고소하고 맛있는 검정콩 율무차.jpg
고려인삼제품공사 호두 아몬드 율무차,율무차/스틱형/총량: 130T/원산지: 외국산/중량: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\고려인삼제품공사 호두 아몬드 율무차.jpg
담터 호두아몬드 율무차,,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\담터 호두아몬드 율무차.jpg
녹차원 구수한 보리차,보리차/원물(잎차)/원산지: 국내산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\녹차원 구수한 보리차.jpg
고려인삼제품공사 고향 아몬드 잣 호두 율무차,율무차/스틱형/총량: 50T/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\고려인삼제품공사 고향 아몬드 잣 호두 율무차.jpg
녹차원 메밀차,메밀차/티백형/총량: 100T/원산지: 외국산/1T당: 1.5g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\녹차원 메밀차.jpg
대한식품 보리차,보리차/원물(잎차)/원산지: 국내산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\대한식품 보리차.jpg
꽃샘식품 둥굴레차,둥굴레차/티백형/총량: 100T/원산지: 외국산/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\꽃샘식품 둥굴레차.jpg
동일에프앤티 동일 콘플레이크 천마차율무차 호두아몬드 율무차 검은콩,,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\동일에프앤티 동일 콘플레이크 천마차율무차 호두아몬드 율무차 검은콩.jpg
송원식품 우리차 17곡 검은콩차,기타 차/스틱형/총량: 15T/원산지: 국내산/1T당: 20g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\송원식품 우리차 17곡 검은콩차.jpg
장평농원 작두콩차,작두콩차/티백형/총량: 50T/원산지: 국내산/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\장평농원 작두콩차.jpg
티젠 둥굴레차,둥굴레차/티백형/총량: 100T/원산지: 외국산/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\티젠 둥굴레차.jpg
송원식품 우리차 작두콩차,작두콩차/티백형/총량: 120T/원산지: 국내산/1T당: 1g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\송원식품 우리차 작두콩차.jpg
오복농산 볶은 작두콩차,작두콩차/원물(잎차)/원산지: 국내산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\오복농산 볶은 작두콩차.jpg
녹차원 작두콩차,작두콩차/티백형/총량: 40T/원산지: 국내산/1T당: 1.3g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\녹차원 작두콩차.jpg
영월농협 동강마루 보리차,보리차/원물(잎차)/원산지: 국내산,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\영월농협 동강마루 보리차.jpg
녹차원 호두 아몬드 율무차,율무차/스틱형/총량: 80T/원산지: 외국산/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\녹차원 호두 아몬드 율무차.jpg
동일미래에프엔씨 콘플레이크 흑미차,기타 차/스틱형/총량: 50T/원산지: 국내산/1T당: 20g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\동일미래에프엔씨 콘플레이크 흑미차.jpg
희창유업 검정콩 율무차,율무차/스틱형/총량: 50T/원산지: 외국산/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\희창유업 검정콩 율무차.jpg
담터 호두 아몬드 밤 율무차,율무차/스틱형/총량: 120T/원산지: 외국산/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\담터 호두 아몬드 밤 율무차.jpg
쌍계명차 가마솥 구수한 누룽지차 40티백,침출차/티백형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\쌍계명차 가마솥 구수한 누룽지차 40티백.jpg
펄세스 스테비아 율무차,율무차/스틱형/총량: 40T/1T당: 18g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\펄세스 스테비아 율무차.jpg
우리가스토리 유기농 국산 작두콩차,작두콩차/티백형/총량: 75T/원산지: 국내산/1T당: 1g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\우리가스토리 유기농 국산 작두콩차.jpg
착한농부 작두콩차,작두콩차/티백형/총량: 20T/원산지: 국내산/1T당: 1g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\착한농부 작두콩차.jpg
녹차원 국내산 둥굴레차,둥굴레차/티백형/총량: 100T/원산지: 국내산/1T당: 1.2g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\녹차원 국내산 둥굴레차.jpg
율무차 자판기 유안업소용 음료 대용량 업식당용,곡물/한방차,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\율무차 자판기 유안업소용 음료 대용량 업식당용.jpg
담터 콘푸레이크 현미 천마차입,천마차/스틱형,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\담터 콘푸레이크 현미 천마차입.jpg
송원식품 우리차 호두 아몬드 율무차,곡물/한방차,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\송원식품 우리차 호두 아몬드 율무차.jpg
샘표식품 순작 유기농 한 잔 옥수수차,옥수수차/티백형/총량: 100T/1T당: 15g,C:\dev\ZeroMoa\ZeroMoa\crawl_data\images\율무_곡물차\샘표식품 순작 유기농 한 잔 옥수수차.jpg
