Name,Spec
맑은동해 참좋은 국산 콩물,두유/포장형태: 페트
맑은우리산양유 맑은우리 산양유 플레인 요구르트,마시는 요구르트
매일유업 마이너피겨스 유기농 오트밀크락토프리 식물성 비건음료,
매일유업 매일 바이오 토핑 첵스초코,마시는 요구르트/떠먹는 요구르트/포장형태: 페트
매일유업 매일 아몬드 브리즈 식이섬유,
매일유업 매일두유 99.89+ 초콜릿,포장형태: 팩
매일유업 매일두유 99.89,식물성음료
매일유업 매일두유 99.89%+ 검은콩,포장형태: 팩
매일유업 매일두유 99.9,"두유/포장형태: 팩/특징: 무첨가두유/
[영양정보] 1회 제공량 190ml당 열량: 95kcal/탄수화물: 4g/당류: 1.2g/단백질: 9g/지방: 5g/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 160mg"
매일유업 매일두유 검은콩고칼슘 식물성단백질 고단백 사무실간식 두유,식물성음료
매일유업 매일두유 검은콩,
매일유업 매일두유 검은콩 고단백,포장형태: 팩/190ml
매일유업 매일두유 검은콩 식물성 단백질,포장형태: 팩/950ml
매일유업 매일두유 검은콩 저당,"검은콩두유/포장형태: 팩/
[영양정보] 1회 제공량 190ml당 열량: 115kcal/탄수화물: 7g/당류: 4.8g/단백질: 9g/지방:5.9g/포화지방: 0.9g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 140mg"
매일유업 매일두유 고단백 저당,"두유/포장형태: 팩/
[영양정보] 1회 제공량 190ml당 열량: 90kcal/탄수화물: 5.5g/당류: 0.8g/단백질: 12g/지방: 4g/포화지방: 0.6g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 195mg"
매일유업 매일두유 뼈로가는 고칼슘 검은콩,"검은콩두유/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 125kcal/탄수화물: 9g/당류: 8g/단백질: 6g/지방: 7g/포화지방: 1.5g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 170mg/칼슘: 200mg"
매일유업 매일두유 오리지널,"혼합두유/포장형태: 팩/
[영양정보] 1회 제공량 190ml당 열량: 125kcal/탄수화물: 17g/당류: 10g/단백질: 6.6g/지방: 4.5g/포화지방: 0.7g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg/식이섬유: 6.2g"
매일유업 매일두유 초콜릿,"포장형태: 팩/당류: 19.5g/특징: 멸균우유/
[영양정보]"
매일유업 매일두유 혼합 검은콩+고단백,
매일유업 바이오 그릭요거트 베리믹스,떠먹는 요구르트/포장형태: 컵
매일유업 바이오 드링킹요거트 딸기,마시는 요구르트/포장형태: 팩
매일유업 바이오 블루베리,"떠먹는 요구르트/
[영양정보]"
매일유업 바이오 플레인 저지방,떠먹는 요구르트/포장형태: 컵
매일유업 블루다이아몬드 아몬드 브리즈 오리지널,포장형태: 팩/190ml
매일유업 블루다이아몬드 아몬드 브리즈 오리지널+ 아몬드&오트,포장형태: 팩/190ml
매일유업 블루다이아몬드 아몬드 브리즈 오리지널+ 초콜릿,포장형태: 팩/190ml
매일유업 뼈로가는 고칼슘 검은콩,"포장형태: 팩/당류: 8g/특징: 멸균우유/
[영양정보]"
매일유업 상하목장 유기농 요거트 플레인,"떠먹는 요구르트/포장형태: 컵/당류: 4.5g/
[영양정보]"
매일유업 아몬드 브리즈 뉴트리플러스 식이섬유,"아몬드음료/포장형태: 팩/
[영양정보] 1회 제공량 190ml당 열량: 60kcal/탄수화물: 11g/당류: 4.6g/단백질: 1g/지방: 2.3g/포화지방: 0g/트랜스지방: 0g/콜레스트롤: 0mg/나트륨: 110mg/식이섬유: 5g/칼슘: 230mg/마그네슘: 130mg/비타민E: 8mgα-TE"
매일유업 아몬드 브리즈 아몬드&오트,"오트음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 60kcal/탄수화물: 7.6g/당류: 4.7g/단백질: 1.5g/지방: 2.7g/포화지방: 0.3g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 120mg/칼슘: 220mg/마그네슘: 11mg"
매일유업 아몬드 브리즈 언스위트,"아몬드음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 35kcal/탄수화물: 3g/당류: 0.2g/단백질: 1.2g/지방: 2.1g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 125mg/칼슘: 230mg"
매일유업 아몬드 브리즈 오리지널,"아몬드음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 45kcal/탄수화물: 5.2g/당류: 4.5g/단백질: 1.2g/지방: 2.1g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 115mg/칼슘: 230mg"
매일유업 아몬드 브리즈 오리지널+프로틴총,
매일유업 아몬드 브리즈 오리지널+ 언스위트,아몬드음료/포장형태: 팩
매일유업 아몬드 브리즈 초콜릿,"아몬드음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 100kcal/탄수화물: 16g/당류: 15g/단백질: 1g/지방: 3g/포화지방: 0.8g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 100mg/칼슘: 230mg"
매일유업 아몬드브리즈 언스위트두유 음료 음료수,
매일유업 어메이징 오트 바리스타,"오트음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 200ml당 열량: 145kcal/탄수화물: 24g/당류: 2.8g/단백질: 1.7g/지방: 6g/포화지방: 0.6g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 98mg/칼슘: 230mg"
매일유업 어메이징 오트 언스위트,"오트음료/포장형태: 팩/특징: 칼슘함유/
[영양정보] 1회 제공량 190ml당 열량: 80kcal"
