Name,Spec,ImageURL
코카콜라음료 스프라이트 제로 블랙팬서 와칸다 포에버,탄산음료/사이다/포장형태: 캔/제로칼로리/박스,
프로엠홀딩스 브이톡 핑크 복숭아에이드,"탄산음료/환타·웰치스/포장형태: 캔/
[영양정보] 1회 제공량 350ml당 열량: 135kcal/탄수화물: 33g/당류: 25g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg",
하이트진로 진로 토닉워터 홍차 제로,탄산음료/그외 음료/포장형태: 페트/600ml/제로칼로리,
롯데칠성음료 탐스 제로 무라벨 오렌지향,"탄산음료/환타·웰치스/포장형태: 페트/무라벨/제로칼로리/박스/
[영양정보] 1회 제공량 340ml당 열량: 8kcal/탄수화물: 8g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 40mg/알룰로오스: 5g/에리스리톨: 1g",
롯데칠성음료 탐스 제로 무라벨 사과키위향,"탄산음료/환타·웰치스/포장형태: 페트/무라벨/제로칼로리/박스/
[영양정보] 1회 제공량 340ml당 열량: 5kcal/탄수화물: 7g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/알룰로오스: 6g",
롯데칠성음료 탐스 제로 무라벨 레몬향,"탄산음료/환타·웰치스/포장형태: 페트/무라벨/제로칼로리/박스/
[영양정보] 1회 제공량 340ml당 열량: 8kcal/탄수화물: 8g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 60mg/알룰로오스: 5g/에리스리톨: 1g",
농심 웰치 제로 오렌지,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 500ml당 열량: 0kcal/탄수화물: 11g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 0mg/알룰로오스: 11g",
일화 탑씨 제로 오렌지,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/에리스리톨: 0.5g",
일화 탑씨 제로 파인애플,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg/에리스리톨: 0.5g",
일화 탑씨 제로 포도,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 25mg/에리스리톨: 1g",
하이트진로음료 토닉워터 홍차 제로,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 홍차추출물분말, 탄산가스",
동아오츠카 나랑드 사이다 제로,"탄산음료/사이다/포장형태: 페트/제로칼로리/박스/
[영양정보] 1회 제공량 200ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 20mg",
웅진식품 815 사이다 제로,"탄산음료/사이다/포장형태: 캔/제로칼로리/박스/
[영양정보] 1회 제공량 250ml당 열량: 0kcal/탄수화물: 1g미만/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 45mg",
쿠팡 탐사 제로 사이다,"탄산음료/사이다/포장형태: 페트/제로칼로리/박스/
[영양정보] 총 내용량 1500ml당 열량: 0kcal/탄수화물: 0g/당류: 0g/단백질: 1g미만/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 30mg",
하이트진로음료 토닉워터 진저에일 제로,"탄산음료/그외 음료/포장형태: 페트/제로칼로리/칵테일용/원재료: 정제수, 액상알룰로스, 에리스리톨, 탄산가스, 천연향료(진저에일향)",
일화 탑씨 파인애플,"탄산음료/환타·웰치스/포장형태: 캔/박스/
[영양정보] 1회 제공량 250ml당 열량: 105kcal/탄수화물: 26g/당류: 26g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 35mg",
프랭클린 엘더플라워 레모네이드,탄산음료/환타·웰치스/포장형태: 병,
팔도 뿌요소다 솜사탕향,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 총 내용량 245ml당 열량: 105kcal",
코카콜라 환타 메론소다,탄산음료/환타·웰치스/포장형태: 페트,
일화 초정 토닉워터 제로,탄산음료/그외 음료/포장형태: 캔/제로칼로리/칵테일용/박스,
롯데칠성음료 탐스 제로 파인애플향,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 600ml당 열량: 10kcal/탄수화물: 14g/당류: 0g/단백질: 0g/지방: 0g/트랜스지방: 0g/포화지방: 0g/콜레스테롤: 0mg/나트륨: 60mg",
매일유업 더그레잇티 콤부차 오리지널,"탄산음료/그외 음료/포장형태: 페트/
[영양정보] 1회 제공량 300ml당 열량: 90kcal/탄수화물: 25g/당류: 12g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/식이섬유: 4g",
웅진식품 티즐 스파클링 제로 피치 우롱티,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 340ml당 열량: 0kcal/탄수화물: 3.9g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/에리스리톨: 3.4g",
웅진식품 티즐 스파클링 제로 유자 그린티,"탄산음료/환타·웰치스/포장형태: 캔/제로칼로리/
[영양정보] 1회 제공량 340ml당 열량: 0kcal/탄수화물: 3.7g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 10mg/에리스리톨: 3.4g",
롯데칠성음료 탐스 제로 사과키위향,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 1.6kcal/탄수화물: 2g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 7mg/알룰로오스: 1.6g",
롯데칠성음료 탐스 제로 레몬향,"탄산음료/환타·웰치스/포장형태: 페트/제로칼로리/
[영양정보] 1회 제공량 100ml당 열량: 2kcal/탄수화물: 2.5g/당류: 0g/단백질: 0g/지방: 0g/포화지방: 0g/트랜스지방: 0g/콜레스테롤: 0mg/나트륨: 15mg/에리스리톨: 0.5g/알룰로오스: 1.5g",
